"","mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
"146",317.09143331685,41351.2125023561,27846.0121067551,2.43756091399227,0.0147867226987114,0.742784542019193,1.8301280715463
"147",318.075386475442,21289.3298037407,3594.31546254338,1.35746552388512,0.174633340787105,0.225067310976113,0.75787283773498
"148",318.09632036718,13048.3301754017,7320.76909566239,2.6559801458506,0.00790782699593862,0.642516991587943,2.10194284056361
"149",319.080411222577,9805.64661390306,-368.600024187446,-0.481551639459792,0.630124487639894,-0.0552773436366739,0.200573642682549
"150",319.106815952362,25283.1911705793,6685.56258758001,1.47847796567324,0.139279890569052,0.338483936693328,0.856111583111832
"151",320.088938423948,6487.701646971,193.777315649489,0.333041534497282,0.739102931044883,0.0424600071448864,0.131295075445594
"152",320.110585599629,6349.13201560741,1555.96418745254,1.4338173269871,0.15162439904166,0.316223644167879,0.819230907433915
"153",321.091872695218,1936.89976686283,319.06252463843,1.00155481481691,0.316558653479112,0.219993655767225,0.499545810062711
"154",321.112490137376,949.195333028405,240.058433971503,1.31386414757223,0.188891925750351,0.325279682823349,0.723786605746839
"155",321.123248012561,1103.56315844268,23.4826133343671,0.183638747141801,0.854296864185228,0.0303769082707445,0.0683911877720624
"156",326.067781530728,1240.2969451108,978.563640300944,2.48494284166026,0.0129572237228782,0.839133459405163,1.88748804252383
"157",326.377744334274,204.591579762324,46.6336286798482,0.816374377352069,0.414286046645021,0.296234464133783,0.382699693704168
"158",327.074736833701,1202.2221711606,1024.81256090681,2.1222850477644,0.0338138083286967,0.88942052674199,1.4709059134402
"159",328.059604393518,4610.59095971715,2242.9586173817,1.43034918862978,0.152616823778602,0.571899700376232,0.816397589110624
"160",329.063299255544,1499.80444799564,749.272100666697,1.50689194226023,0.131838357171101,0.584558357749017,0.879958217327563
"161",329.122347700429,989.359343739436,431.654753611204,1.41171173323614,0.158034857139409,0.522354346684901,0.801247111819733
"162",331.071123094527,10797.288871363,16766.7332654437,2.27460913667793,0.0229293875299226,1.35211731461687,1.63960754561578
"163",332.075704509771,3876.75995067914,4019.05595608391,2.17496445399413,0.0296327802089984,1.02623694728382,1.52822760019788
"164",333.086495493678,41076.7073505737,27903.145198335,3.52551507951074,0.000422660113366335,0.747854502958398,3.37400873481173
"165",334.070677099091,2517.53301528976,464.100324984512,1.56826827055921,0.116818537540187,0.2440921582501,0.932488235026666
"166",334.09167538123,15880.1671416991,5661.81552007751,3.77389555322142,0.000160718069352028,0.439924940278472,3.79393529325083
"167",335.076144769133,10051.487091873,-3872.4271721156,-2.40263220604856,0.0162775495512479,-0.701949691480602,1.78841097392296
"168",335.102849846653,319703.271333888,69050.2541630549,1.75778176753891,0.0787846487534722,0.282122252263872,1.10355839686509
"169",335.124903546708,23224.7452613441,7888.01534398442,1.75914789787337,0.078552391182643,0.421843636879216,1.10484059023418
"170",335.211767539814,843.088166649652,344.798674288174,1.70391696516208,0.0883966010668624,0.494641995177692,1.05356443370056
"171",335.648939360692,786.277262298178,207.094794707237,1.51016925519026,0.131000241543336,0.33729603026365,0.882727903574455
"172",336.079508939039,1701.17705383152,-859.716620028657,-2.15583085904563,0.0310968749085193,-1.01556595905518,1.50728325335837
"173",336.084754140424,1953.8675556248,56.358938932558,0.304620337459009,0.760655328704646,0.0410253842334697,0.118812087973626
"174",336.105742815041,81068.8168625935,17506.8252454941,1.76078249363316,0.0782752239791554,0.282084114686783,1.10637568100556
"175",336.12791048547,1551.80342223,539.379402634991,1.70950447061762,0.0873575443124258,0.430373384417742,1.05869958281874
"176",337.107258680486,8559.36541179174,2466.13290940732,1.78864500888591,0.0736720043759563,0.365268118149963,1.13269751424209
"177",337.11749344522,37939.5169491163,-8365.65821194772,-11.0182911299247,0,-0.359378814618899,20
"178",338.119393652322,11470.1061759465,-1597.54205616527,-6.96224771708122,3.34887673147932e-12,-0.216382008323716,11.4751008380748
"179",339.121913723606,1376.18272516843,-119.691475874043,-1.97011304458426,0.0488254162369866,-0.131271415470026,1.31135404566108
"180",339.132450675257,1469.71172843452,-267.702504298397,-7.21481489194736,5.40123501480139e-13,-0.29008524310526,12.2675069255866
"181",341.054455971244,3456.00274685427,981.781544656806,1.17049978475698,0.24179990072013,0.360735179635582,0.616543881790833
"182",342.058776444386,1170.05671026537,469.595197762271,1.4924955863548,0.135569273443251,0.486811112590962,0.867838731458411
"183",343.069730440723,6563.33588646415,7179.23227723131,2.30330468807339,0.021261706059978,1.06615046349405,1.6724018902028
"184",343.079815690117,2277.03464906035,2670.17585396174,1.39048689336234,0.164381076563402,1.11945904248057,0.784148179600836
"185",344.054366736102,6697.54563481568,6334.22095547476,1.94682094645606,0.0515562048150963,0.960328258096082,1.28771905967638
"186",344.077005111351,11904.0224373896,-1456.7711379841,-3.60456561451707,0.00031267545025937,-0.188325735644124,3.50490621608816
"187",345.061920579709,19035.3440403018,-1956.05486691408,-1.13995025682144,0.254307025496386,-0.15643271269202,0.594641641821274
"188",345.085396684989,12186.1169435734,3269.95990263478,1.73684618437518,0.0824143245444379,0.34293568195436,1.08399729643483
"189",345.122361881471,829.663400143312,753.973308693052,2.01939546933219,0.0434461320792816,0.932643365186835,1.36204888184817
"190",346.06865012062,12615.3439912383,146.466997542054,0.0965040462839737,0.923120260457618,0.0166535261764739,0.0347417171204272
"191",346.089132769047,3155.72439760817,940.039751002571,1.85361898249167,0.0637936898937032,0.376161426898313,1.19522227707625
"192",346.154355252001,2080.97239393059,1053.02427398868,2.03976951074147,0.041373287900491,0.590745819446524,1.38327996471481
"193",346.154424248771,846.010867220077,616.768783391164,2.11466596474519,0.0344584271396224,0.789964361595213,1.46270454987616
"194",346.154481576403,837.598156357464,1337.39304564785,2.21439873283661,0.0268013619997465,1.37667939330895,1.57184313530165
"195",347.071438082519,3490.03950744848,559.720412273663,1.00130829613646,0.316677783301224,0.2145930159078,0.499382403720376
"196",347.101687461878,874.367021386875,357.468667317269,1.99763042295279,0.0457567424322579,0.494498938765694,1.33954490191725
"197",347.157690953931,1118.479317921,778.651916370543,2.06456172799541,0.0389644876375322,0.762280901400916,1.4093310301307
"198",348.169155964564,1611.28455947359,963.211047967106,2.01915740869714,0.0434708615430131,0.676078506219304,1.36180175250139
"199",349.081305771872,7763.63801326815,6091.25677269269,2.05451985898302,0.0399254033146724,0.835590997283163,1.3987506880523
"200",349.117673596056,800.710727354691,663.10915496206,2.41120011107304,0.0159001218092749,0.870385006545225,1.79859954857934
"201",350.085188718437,2170.66837206397,1526.12581702153,2.00100668897985,0.0453916690506272,0.768135394531719,1.34302384796544
"202",351.096281731854,3079.8782780143,576.827468031019,2.36224682846141,0.018164543615124,0.247671203831605,1.74077550933021
"203",357.057997933667,2964.13886151902,-582.952461468821,-0.606096938094925,0.544450384105316,-0.315932475739241,0.264041691465744
"204",357.058495301928,3978.97947149929,-1210.97874886545,-5.46428087135748,4.64787124343502e-08,-0.523554136229419,7.3327459113923
"205",357.085134722336,2371.52717379576,-509.716211726982,-1.01738817530822,0.30896880495405,-0.349109802319968,0.510085366918935
"206",358.061796475198,1363.09712482819,-379.75104375026,-5.31846443363539,1.04646670440189e-07,-0.471117205774395,6.9802745851223
