"mz","intercept","label_effect","t_value","p_value","log2_foldchange","neg_log10_p"
443.174164088442,427.715965056952,129.819287205485,2.04867200916912,0.040494198037662,0.382409969039131,1.39260719754418
445.118634692957,3320.36888382384,2209.18934731506,1.99965050582793,0.045538016144525,0.735820694992224,1.34162589326968
446.114967592853,727.241757845752,500.905996044073,1.75800998305167,0.0787458107160773,0.755977190599224,1.1037725414277
447.253095145573,355.688628081353,174.485174532423,1.85959477236559,0.0629428794961671,0.57585053439356,1.20105339296569
450.207990524345,117.395771988332,504.414188746395,3.92904996203634,8.52821210585164e-05,2.40509327661981,4.06914200681007
451.399070361049,628.500973218558,283.212063988837,1.64226814975983,0.100534444716337,0.536664827184685,0.997685116479109
461.04249888075,1577.174980616,136.004157867476,0.38056936723055,0.703522815180129,0.119333284970848,0.152721813870791
462.137630454672,989.584275233127,1046.11724169181,2.65942140907069,0.00782749894987345,1.04063156214882,2.1063769819754
463.146092109533,483.680185821117,432.450224467071,2.46398175499542,0.0137403105483951,0.92149954086495,1.86200345156102
464.16715081407,496.357798261888,495.568608276739,2.50774182196178,0.0121505409294637,0.998852628800411,1.91540438729597
467.094625599698,1177.38523565875,137.961880423326,0.454435451528538,0.649515440919173,0.159857131006052,0.187410519993136
467.410590037016,2466.16270566191,1700.25400673195,1.51390149954689,0.130050823758582,0.75653915556418,0.885886892582498
475.22830595447,40.9513986971019,81.5035296831252,2.50171684150519,0.0123592730324478,1.58026620532936,1.90800707352564
477.116324760263,350.630760583853,158.294242010502,2.14027916156762,0.0323322130099677,0.537500501892242,1.49036456866017
477.995273941069,2197.29164933752,1061.54682643596,1.47773901827533,0.13947764639267,0.568631473481214,0.855495389710887
478.176399036865,2049.79866677782,1128.76312599897,1.56614482279524,0.117314716710209,0.632891921615591,0.930647503782762
479.164969133987,1259.12883601418,483.151236055802,1.43358959409516,0.151689414772846,0.468550646858266,0.819044724197695
480.047470506419,3355.87702374942,1288.75562988442,1.30674712112774,0.191298609438032,0.468874648505437,0.718288186875916
480.209519045929,3334.67637087018,1525.06389488018,1.38738066311304,0.165325718197297,0.543332454268571,0.781659581985871
481.186874223623,1558.1878932539,596.340398908304,1.20871050817817,0.2267740831702,0.467502832805843,0.644406580199389
482.202467075102,1202.80449282789,41.4248150872683,0.129523415880155,0.896943497816607,0.0488502326323621,0.0472349141012149
483.126885678118,617.143968403659,339.51457045875,1.68671862724784,0.0916574686017737,0.632396990921064,1.03783214128131
485.154660084306,712.059729764915,330.55200874586,1.54486108216061,0.122379868745781,0.550131839001794,0.912290016926376
